ID_merimeeLabel,item,itemLabel,itemDescription,proprietaireLabel,occupantLabel,naissance_dedansLabel,img,coordonnées,paysLabel,type_maison,type_maisonLabel
MI171,http://www.wikidata.org/entity/Q125814,château de Germolles,château fort français,Marguerite III de Flandre,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20a%C3%A9rienne%20de%20Germolles.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00113354,http://www.wikidata.org/entity/Q125814,château de Germolles,château fort français,Marguerite III de Flandre,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20a%C3%A9rienne%20de%20Germolles.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI079,http://www.wikidata.org/entity/Q547789,maison de Balzac,musée dédié à la mémoire d'Honoré de Balzac,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20Balzac%2C%20Paris%2016e%205.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00086709,http://www.wikidata.org/entity/Q547789,maison de Balzac,musée dédié à la mémoire d'Honoré de Balzac,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20Balzac%2C%20Paris%2016e%205.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI179,http://www.wikidata.org/entity/Q589336,musée Curie,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pavillon%20Pasteur.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI169,http://www.wikidata.org/entity/Q748956,habitation Clément,habitation coloniale,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Habitation%20Cl%C3%A9ment%20001.jpg,,France,http://www.wikidata.org/entity/Q16641077,habitation agricole des Antilles et de Guyane
PA00105971,http://www.wikidata.org/entity/Q748956,habitation Clément,habitation coloniale,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Habitation%20Cl%C3%A9ment%20001.jpg,,France,http://www.wikidata.org/entity/Q16641077,habitation agricole des Antilles et de Guyane
MI140,http://www.wikidata.org/entity/Q754053,musée-atelier de Paul Cézanne,musée d'Aix-en-Provence,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Aix-Atelier%20C%C3%A9zanne-bjs180816-05.jpg,,France,http://www.wikidata.org/entity/Q2072285,atelier d'artiste
PA00081100,http://www.wikidata.org/entity/Q754053,musée-atelier de Paul Cézanne,musée d'Aix-en-Provence,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Aix-Atelier%20C%C3%A9zanne-bjs180816-05.jpg,,France,http://www.wikidata.org/entity/Q2072285,atelier d'artiste
MI140,http://www.wikidata.org/entity/Q754053,musée-atelier de Paul Cézanne,musée d'Aix-en-Provence,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Aix-Atelier%20C%C3%A9zanne-bjs180816-05.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00081100,http://www.wikidata.org/entity/Q754053,musée-atelier de Paul Cézanne,musée d'Aix-en-Provence,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Aix-Atelier%20C%C3%A9zanne-bjs180816-05.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI157,http://www.wikidata.org/entity/Q967049,Les Charmettes,maison à Chambéry (Savoie),,Jean-Jacques Rousseau,,http://commons.wikimedia.org/wiki/Special:FilePath/LesCharmettes.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00118240,http://www.wikidata.org/entity/Q967049,Les Charmettes,maison à Chambéry (Savoie),,Jean-Jacques Rousseau,,http://commons.wikimedia.org/wiki/Special:FilePath/LesCharmettes.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI038,http://www.wikidata.org/entity/Q1013802,château de Sagonne,"château fortifié situé sur la commune de Sagonne, dans le département du Cher en France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Sagonne%2001.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00096871,http://www.wikidata.org/entity/Q1013802,château de Sagonne,"château fortifié situé sur la commune de Sagonne, dans le département du Cher en France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Sagonne%2001.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI038,http://www.wikidata.org/entity/Q1013802,château de Sagonne,"château fortifié situé sur la commune de Sagonne, dans le département du Cher en France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Sagonne%2001.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00096871,http://www.wikidata.org/entity/Q1013802,château de Sagonne,"château fortifié situé sur la commune de Sagonne, dans le département du Cher en France",,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Sagonne%2001.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI174,http://www.wikidata.org/entity/Q1142363,château de Valençay,château français propriété de la famille d'Estampes puis du prince de Talleyrand,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Valencay%2020050726.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00097475,http://www.wikidata.org/entity/Q1142363,château de Valençay,château français propriété de la famille d'Estampes puis du prince de Talleyrand,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Valencay%2020050726.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI085,http://www.wikidata.org/entity/Q1190649,château de Monte-Cristo,château au Port-Marly (Yvelines),Alexandre Dumas,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Dumas%20Ch%C3%A2teau%20de%20Monte-Cristo%2001.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI085,http://www.wikidata.org/entity/Q1190649,château de Monte-Cristo,château au Port-Marly (Yvelines),Hippolyte Fontaine,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Dumas%20Ch%C3%A2teau%20de%20Monte-Cristo%2001.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00087575,http://www.wikidata.org/entity/Q1190649,château de Monte-Cristo,château au Port-Marly (Yvelines),Alexandre Dumas,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Dumas%20Ch%C3%A2teau%20de%20Monte-Cristo%2001.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00087575,http://www.wikidata.org/entity/Q1190649,château de Monte-Cristo,château au Port-Marly (Yvelines),Hippolyte Fontaine,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Dumas%20Ch%C3%A2teau%20de%20Monte-Cristo%2001.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI085,http://www.wikidata.org/entity/Q1190649,château de Monte-Cristo,château au Port-Marly (Yvelines),Alexandre Dumas,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Dumas%20Ch%C3%A2teau%20de%20Monte-Cristo%2001.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI085,http://www.wikidata.org/entity/Q1190649,château de Monte-Cristo,château au Port-Marly (Yvelines),Hippolyte Fontaine,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Dumas%20Ch%C3%A2teau%20de%20Monte-Cristo%2001.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00087575,http://www.wikidata.org/entity/Q1190649,château de Monte-Cristo,château au Port-Marly (Yvelines),Alexandre Dumas,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Dumas%20Ch%C3%A2teau%20de%20Monte-Cristo%2001.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00087575,http://www.wikidata.org/entity/Q1190649,château de Monte-Cristo,château au Port-Marly (Yvelines),Hippolyte Fontaine,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Dumas%20Ch%C3%A2teau%20de%20Monte-Cristo%2001.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI086,http://www.wikidata.org/entity/Q1230290,Le Belvédère,maison à Montfort-l'Amaury (Yvelines),Maurice Ravel,,,http://commons.wikimedia.org/wiki/Special:FilePath/Montfort-l%27Amaury%20Maison%20Ravel.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00132998,http://www.wikidata.org/entity/Q1230290,Le Belvédère,maison à Montfort-l'Amaury (Yvelines),Maurice Ravel,,,http://commons.wikimedia.org/wiki/Special:FilePath/Montfort-l%27Amaury%20Maison%20Ravel.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI060,http://www.wikidata.org/entity/Q1326818,château de Miromesnil,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Miromesnil%20PM%2062739.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00101064,http://www.wikidata.org/entity/Q1326818,château de Miromesnil,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Miromesnil%20PM%2062739.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00101024,http://www.wikidata.org/entity/Q1326818,château de Miromesnil,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Miromesnil%20PM%2062739.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI015,http://www.wikidata.org/entity/Q1333383,château de Montaigne,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Michel%20de%20Montaigne%20Ch%C3%A2teau01.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00082876,http://www.wikidata.org/entity/Q1333383,château de Montaigne,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Michel%20de%20Montaigne%20Ch%C3%A2teau01.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI015,http://www.wikidata.org/entity/Q1333383,château de Montaigne,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Michel%20de%20Montaigne%20Ch%C3%A2teau01.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00082876,http://www.wikidata.org/entity/Q1333383,château de Montaigne,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Michel%20de%20Montaigne%20Ch%C3%A2teau01.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI014,http://www.wikidata.org/entity/Q1392601,château de Hautefort,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hautefort%20-%20Ch%C3%A2teau%20-1.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00082575,http://www.wikidata.org/entity/Q1392601,château de Hautefort,château français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hautefort%20-%20Ch%C3%A2teau%20-1.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI227,http://www.wikidata.org/entity/Q1395431,jardin Majorelle,musée à Marrakech,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20jardin%20des%20majorelle%2016.JPG,,Maroc,http://www.wikidata.org/entity/Q1107656,jardin
MI095,http://www.wikidata.org/entity/Q1398911,musée du Désert,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mialet-Mas%20Soubeyran-Mus%C3%A9e%20du%20d%C3%A9sert-20120901.jpg,,France,http://www.wikidata.org/entity/Q19979289,maison natale
MI095,http://www.wikidata.org/entity/Q1398911,musée du Désert,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mialet-Mas%20Soubeyran-Mus%C3%A9e%20du%20d%C3%A9sert-20120901.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI042,http://www.wikidata.org/entity/Q1470842,château de Sully-sur-Loire,monument historique français,Philippe II Auguste,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sully-sur-Loire-Chateau-03-gje.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI042,http://www.wikidata.org/entity/Q1470842,château de Sully-sur-Loire,monument historique français,Maximilien de Béthune,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sully-sur-Loire-Chateau-03-gje.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI042,http://www.wikidata.org/entity/Q1470842,château de Sully-sur-Loire,monument historique français,Gui VI de La Trémoille,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sully-sur-Loire-Chateau-03-gje.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00099024,http://www.wikidata.org/entity/Q1470842,château de Sully-sur-Loire,monument historique français,Philippe II Auguste,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sully-sur-Loire-Chateau-03-gje.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00099024,http://www.wikidata.org/entity/Q1470842,château de Sully-sur-Loire,monument historique français,Maximilien de Béthune,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sully-sur-Loire-Chateau-03-gje.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00099024,http://www.wikidata.org/entity/Q1470842,château de Sully-sur-Loire,monument historique français,Gui VI de La Trémoille,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sully-sur-Loire-Chateau-03-gje.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI058,http://www.wikidata.org/entity/Q1473446,fondation Claude-Monet,maison à Giverny (Eure),,,,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Maison%20vue%20du%20Clos%20Normand.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
PA00099435,http://www.wikidata.org/entity/Q1473446,fondation Claude-Monet,maison à Giverny (Eure),,,,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Maison%20vue%20du%20Clos%20Normand.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI218,http://www.wikidata.org/entity/Q1479356,château de Talcy,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Castle%20of%20Talcy%2002.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00098615,http://www.wikidata.org/entity/Q1479356,château de Talcy,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Castle%20of%20Talcy%2002.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI028,http://www.wikidata.org/entity/Q1552130,château de Bussy-Rabutin,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Bussy%20Rabutin%20-%20vue1.JPG,,France,http://www.wikidata.org/entity/Q751876,château
PA00112169,http://www.wikidata.org/entity/Q1552130,château de Bussy-Rabutin,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Bussy%20Rabutin%20-%20vue1.JPG,,France,http://www.wikidata.org/entity/Q751876,château
MI028,http://www.wikidata.org/entity/Q1552130,château de Bussy-Rabutin,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Bussy%20Rabutin%20-%20vue1.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00112169,http://www.wikidata.org/entity/Q1552130,château de Bussy-Rabutin,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20Bussy%20Rabutin%20-%20vue1.JPG,,France,http://www.wikidata.org/entity/Q23413,château fort
MI135,http://www.wikidata.org/entity/Q1574432,villa Noailles,villa à Hyères (Var),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Villa%20Noailles%20%28Mallet-Stevens%2C%201923%29.JPG,,France,http://www.wikidata.org/entity/Q3950,villa
PA00081651,http://www.wikidata.org/entity/Q1574432,villa Noailles,villa à Hyères (Var),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Villa%20Noailles%20%28Mallet-Stevens%2C%201923%29.JPG,,France,http://www.wikidata.org/entity/Q3950,villa
IA83000024,http://www.wikidata.org/entity/Q1574432,villa Noailles,villa à Hyères (Var),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Villa%20Noailles%20%28Mallet-Stevens%2C%201923%29.JPG,,France,http://www.wikidata.org/entity/Q3950,villa
MI159,http://www.wikidata.org/entity/Q1591410,Hauteville House,maison de Victor Hugo à Guernesey aujourd'hui transformée en musée,Victor Hugo,Victor Hugo,,http://commons.wikimedia.org/wiki/Special:FilePath/GU001.jpg,,Guernesey,http://www.wikidata.org/entity/Q3330843,musée de la ville de Paris
MI159,http://www.wikidata.org/entity/Q1591410,Hauteville House,maison de Victor Hugo à Guernesey aujourd'hui transformée en musée,Victor Hugo,Victor Hugo,,http://commons.wikimedia.org/wiki/Special:FilePath/GU001.jpg,,Guernesey,http://www.wikidata.org/entity/Q33506,musée
MI062,http://www.wikidata.org/entity/Q1613242,"Le Clos Arsène Lupin, Maison Maurice Leblanc",musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Etretat%20Clos%20Lupin.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI062,http://www.wikidata.org/entity/Q1613242,"Le Clos Arsène Lupin, Maison Maurice Leblanc",musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Etretat%20Clos%20Lupin.jpg,,France,http://www.wikidata.org/entity/Q3947,maison
MI035,http://www.wikidata.org/entity/Q1650661,château de Combourg,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/France%20Bretagne%20Ille-et-Vilaine%20Combourg%20chateau%2001.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00090536,http://www.wikidata.org/entity/Q1650661,château de Combourg,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/France%20Bretagne%20Ille-et-Vilaine%20Combourg%20chateau%2001.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI083,http://www.wikidata.org/entity/Q1665255,musée de l'atelier Rosa Bonheur,musée en France,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Bonheur%27s%20atelier%20in%20Thomery%2C%202009-09-19%20004.jpg,,France,http://www.wikidata.org/entity/Q41176,bâtiment
MI083,http://www.wikidata.org/entity/Q1665255,musée de l'atelier Rosa Bonheur,musée en France,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rosa%20Bonheur%27s%20atelier%20in%20Thomery%2C%202009-09-19%20004.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI232,http://www.wikidata.org/entity/Q1695413,ancien hôtel de ville de Fort-de-France,mairie avec une salle de spectacle à Fort-de-France (Martinique),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Theatre-FdF.jpg,,France,http://www.wikidata.org/entity/Q25550691,hôtel de ville
PA00105944,http://www.wikidata.org/entity/Q1695413,ancien hôtel de ville de Fort-de-France,mairie avec une salle de spectacle à Fort-de-France (Martinique),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Theatre-FdF.jpg,,France,http://www.wikidata.org/entity/Q25550691,hôtel de ville
MI232,http://www.wikidata.org/entity/Q1695413,ancien hôtel de ville de Fort-de-France,mairie avec une salle de spectacle à Fort-de-France (Martinique),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Theatre-FdF.jpg,,France,http://www.wikidata.org/entity/Q24354,théâtre
PA00105944,http://www.wikidata.org/entity/Q1695413,ancien hôtel de ville de Fort-de-France,mairie avec une salle de spectacle à Fort-de-France (Martinique),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Theatre-FdF.jpg,,France,http://www.wikidata.org/entity/Q24354,théâtre
MI206,http://www.wikidata.org/entity/Q1782606,musée national Eugène-Delacroix,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Delacroix%2C%20Paris%2029%20May%202017%20001.jpg,,France,http://www.wikidata.org/entity/Q17431399,musée national
PA00088668,http://www.wikidata.org/entity/Q1782606,musée national Eugène-Delacroix,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Delacroix%2C%20Paris%2029%20May%202017%20001.jpg,,France,http://www.wikidata.org/entity/Q17431399,musée national
MI206,http://www.wikidata.org/entity/Q1782606,musée national Eugène-Delacroix,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Delacroix%2C%20Paris%2029%20May%202017%20001.jpg,,France,http://www.wikidata.org/entity/Q207694,musée d'art
PA00088668,http://www.wikidata.org/entity/Q1782606,musée national Eugène-Delacroix,musée français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Delacroix%2C%20Paris%2029%20May%202017%20001.jpg,,France,http://www.wikidata.org/entity/Q207694,musée d'art
MI137,http://www.wikidata.org/entity/Q1809766,site corbuséen du Cap Martin,log cabin à Roquebrune-Cap-Martin (Alpes-Maritimes),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cabanon%20Le%20Corbusier.jpg,,France,http://www.wikidata.org/entity/Q5783996,cottage
PA00132719,http://www.wikidata.org/entity/Q1809766,site corbuséen du Cap Martin,log cabin à Roquebrune-Cap-Martin (Alpes-Maritimes),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cabanon%20Le%20Corbusier.jpg,,France,http://www.wikidata.org/entity/Q5783996,cottage
MI137,http://www.wikidata.org/entity/Q1809766,site corbuséen du Cap Martin,log cabin à Roquebrune-Cap-Martin (Alpes-Maritimes),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cabanon%20Le%20Corbusier.jpg,,France,http://www.wikidata.org/entity/Q695207,cabane en rondins
PA00132719,http://www.wikidata.org/entity/Q1809766,site corbuséen du Cap Martin,log cabin à Roquebrune-Cap-Martin (Alpes-Maritimes),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Cabanon%20Le%20Corbusier.jpg,,France,http://www.wikidata.org/entity/Q695207,cabane en rondins
MI013,http://www.wikidata.org/entity/Q1859459,château de La Brède,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20la%20brede.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00083490,http://www.wikidata.org/entity/Q1859459,château de La Brède,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20la%20brede.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI013,http://www.wikidata.org/entity/Q1859459,château de La Brède,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20la%20brede.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
PA00083490,http://www.wikidata.org/entity/Q1859459,château de La Brède,château fort français,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20la%20brede.jpg,,France,http://www.wikidata.org/entity/Q23413,château fort
MI044,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nohant%2006%202009.jpg,,France,http://www.wikidata.org/entity/Q24906026,Q24906026
PA00097411,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nohant%2006%202009.jpg,,France,http://www.wikidata.org/entity/Q24906026,Q24906026
MI044,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nohant%2006%202009.jpg,,France,http://www.wikidata.org/entity/Q12292478,domaine
PA00097411,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nohant%2006%202009.jpg,,France,http://www.wikidata.org/entity/Q12292478,domaine
MI044,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nohant%2006%202009.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00097411,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nohant%2006%202009.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI044,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nohant%2006%202009.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00097411,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nohant%2006%202009.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI044,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-de-George-Sand.jpg,,France,http://www.wikidata.org/entity/Q24906026,Q24906026
PA00097411,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-de-George-Sand.jpg,,France,http://www.wikidata.org/entity/Q24906026,Q24906026
MI044,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-de-George-Sand.jpg,,France,http://www.wikidata.org/entity/Q12292478,domaine
PA00097411,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-de-George-Sand.jpg,,France,http://www.wikidata.org/entity/Q12292478,domaine
MI044,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-de-George-Sand.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00097411,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-de-George-Sand.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI044,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-de-George-Sand.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00097411,http://www.wikidata.org/entity/Q1885888,domaine de George-Sand,château et musée,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison-de-George-Sand.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI057,http://www.wikidata.org/entity/Q1885892,maison de Louis Pasteur à Arbois,musée de France à Arbois (Jura),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Pasteur%20Arbois%200001.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00101803,http://www.wikidata.org/entity/Q1885892,maison de Louis Pasteur à Arbois,musée de France à Arbois (Jura),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20Pasteur%20Arbois%200001.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
MI011,http://www.wikidata.org/entity/Q2093924,château d'Abbadia,château français,Antoine d'Abbadie d'Arrast,,,http://commons.wikimedia.org/wiki/Special:FilePath/Abbadia%20-%20Nord.jpg,,France,http://www.wikidata.org/entity/Q751876,château
PA00084395,http://www.wikidata.org/entity/Q2093924,château d'Abbadia,château français,Antoine d'Abbadie d'Arrast,,,http://commons.wikimedia.org/wiki/Special:FilePath/Abbadia%20-%20Nord.jpg,,France,http://www.wikidata.org/entity/Q751876,château
MI011,http://www.wikidata.org/entity/Q2093924,château d'Abbadia,château français,Antoine d'Abbadie d'Arrast,,,http://commons.wikimedia.org/wiki/Special:FilePath/Abbadia%20-%20Nord.jpg,,France,http://www.wikidata.org/entity/Q62832,observatoire
PA00084395,http://www.wikidata.org/entity/Q2093924,château d'Abbadia,château français,Antoine d'Abbadie d'Arrast,,,http://commons.wikimedia.org/wiki/Special:FilePath/Abbadia%20-%20Nord.jpg,,France,http://www.wikidata.org/entity/Q62832,observatoire
MI011,http://www.wikidata.org/entity/Q2093924,château d'Abbadia,château français,Antoine d'Abbadie d'Arrast,,,http://commons.wikimedia.org/wiki/Special:FilePath/Abbadia%20-%20Nord.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
PA00084395,http://www.wikidata.org/entity/Q2093924,château d'Abbadia,château français,Antoine d'Abbadie d'Arrast,,,http://commons.wikimedia.org/wiki/Special:FilePath/Abbadia%20-%20Nord.jpg,,France,http://www.wikidata.org/entity/Q33506,musée
